context,response,dialog_key,annot_relevant_mean
"老大还在不在啊
B:在呢在呢",那在干啥玩意呢,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"老大还在不在啊
B:在呢在呢
A:那在干啥玩意呢",这个真不知道。。。,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"老大还在不在啊
B:在呢在呢
A:那在干啥玩意呢
B:这个真不知道。。。",是不是在上厕所，诺一在外面把门给堵上出不来了,human|zh/LCCC/LCCC-turn_eval.json,2.6666666666666665
算命先生麦不准不要钱,那就再多算点，准的话我给钱,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"算命先生麦不准不要钱
B:那就再多算点，准的话我给钱",生辰八字报来看哈相更准,human|zh/LCCC/LCCC-turn_eval.json,5.0
"算命先生麦不准不要钱
B:那就再多算点，准的话我给钱
A:生辰八字报来看哈相更准",920419早上七点二十,human|zh/LCCC/LCCC-turn_eval.json,5.0
根本找不到同伙,如果你是女生我可以考虑带你去耍,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"根本找不到同伙
B:如果你是女生我可以考虑带你去耍",你就不能当自己是汉子嘛？,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"根本找不到同伙
B:如果你是女生我可以考虑带你去耍
A:你就不能当自己是汉子嘛？",我就是汉子啊,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"根本找不到同伙
B:如果你是女生我可以考虑带你去耍
A:你就不能当自己是汉子嘛？
B:我就是汉子啊",白天还说自己萌，晚上就是汉子了啊。。。,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
干啥去了？,面试大使～,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"干啥去了？
B:面试大使～",我也想面试~,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"干啥去了？
B:面试大使～
A:我也想面试~",快来我面试你,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
爬高窜低的弄啥！下来！,我妈美容店开业来做美容吧,human|zh/LCCC/LCCC-turn_eval.json,1.0
"爬高窜低的弄啥！下来！
B:我妈美容店开业来做美容吧",好啊好啊,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"爬高窜低的弄啥！下来！
B:我妈美容店开业来做美容吧
A:好啊好啊",免费做,human|zh/LCCC/LCCC-turn_eval.json,3.0
第二个是嘛？,煎饼啦～特地早晨去外面买的,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"第二个是嘛？
B:煎饼啦～特地早晨去外面买的",我貌似都没吃过,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"第二个是嘛？
B:煎饼啦～特地早晨去外面买的
A:我貌似都没吃过",趁我们还没毕业再回来玩耍一遭吧,human|zh/LCCC/LCCC-turn_eval.json,1.0
"第二个是嘛？
B:煎饼啦～特地早晨去外面买的
A:我貌似都没吃过
B:趁我们还没毕业再回来玩耍一遭吧",哎呦，谢学妹邀请，有空一定会送你们一程,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
真漂亮,。。。。。。水宝宝漂亮吗,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"真漂亮
B:。。。。。。水宝宝漂亮吗",都喜欢,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"真漂亮
B:。。。。。。水宝宝漂亮吗
A:都喜欢",嘻嘻你也可以用啊,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"真漂亮
B:。。。。。。水宝宝漂亮吗
A:都喜欢
B:嘻嘻你也可以用啊",我们用也合适啊？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"真漂亮
B:。。。。。。水宝宝漂亮吗
A:都喜欢
B:嘻嘻你也可以用啊
A:我们用也合适啊？",防晒的谁用都好！,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"真漂亮
B:。。。。。。水宝宝漂亮吗
A:都喜欢
B:嘻嘻你也可以用啊
A:我们用也合适啊？
B:防晒的谁用都好！",呵呵。。这样啊,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"真漂亮
B:。。。。。。水宝宝漂亮吗
A:都喜欢
B:嘻嘻你也可以用啊
A:我们用也合适啊？
B:防晒的谁用都好！
A:呵呵。。这样啊",当然！,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
好壮观！！！,么么，想你了婆婆~,human|zh/LCCC/LCCC-turn_eval.json,1.0
"好壮观！！！
B:么么，想你了婆婆~",呀，能打中文了？怒赞啊~,human|zh/LCCC/LCCC-turn_eval.json,1.0
"好壮观！！！
B:么么，想你了婆婆~
A:呀，能打中文了？怒赞啊~",么么，哥，在宿舍电脑就能打中文，在实验室不行。。。,human|zh/LCCC/LCCC-turn_eval.json,3.0
"好壮观！！！
B:么么，想你了婆婆~
A:呀，能打中文了？怒赞啊~
B:么么，哥，在宿舍电脑就能打中文，在实验室不行。。。",求宿舍照。。。,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
又卖萌,萌不萌！！！！,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"又卖萌
B:萌不萌！！！！",那必须的！,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"又卖萌
B:萌不萌！！！！
A:那必须的！",散伙饭中哀伤！,human|zh/LCCC/LCCC-turn_eval.json,1.0
"又卖萌
B:萌不萌！！！！
A:那必须的！
B:散伙饭中哀伤！",哥的散伙饭呢？,human|zh/LCCC/LCCC-turn_eval.json,3.0
肿么啦,觉得好累，有点应付不过来。,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"肿么啦
B:觉得好累，有点应付不过来。",来武汉我陪你玩,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"肿么啦
B:觉得好累，有点应付不过来。
A:来武汉我陪你玩",一件接一件的乱七八糟的事,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
一样,你也租房子？,human|zh/LCCC/LCCC-turn_eval.json,1.0
"一样
B:你也租房子？",耶，这个组的我们也准备搬家,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"一样
B:你也租房子？
A:耶，这个组的我们也准备搬家",嗯。。我还得熬起码一年。。好漫长,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"一样
B:你也租房子？
A:耶，这个组的我们也准备搬家
B:嗯。。我还得熬起码一年。。好漫长",我们这是大半年前就说不让养，也没管他正好要到期了,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"一样
B:你也租房子？
A:耶，这个组的我们也准备搬家
B:嗯。。我还得熬起码一年。。好漫长
A:我们这是大半年前就说不让养，也没管他正好要到期了",我再熬一年！搬进自己房子就熬出头了我打算去租农民房了！农民房总可以养狗吧,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"一样
B:你也租房子？
A:耶，这个组的我们也准备搬家
B:嗯。。我还得熬起码一年。。好漫长
A:我们这是大半年前就说不让养，也没管他正好要到期了
B:我再熬一年！搬进自己房子就熬出头了我打算去租农民房了！农民房总可以养狗吧",一层带院就可以。。。,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"一样
B:你也租房子？
A:耶，这个组的我们也准备搬家
B:嗯。。我还得熬起码一年。。好漫长
A:我们这是大半年前就说不让养，也没管他正好要到期了
B:我再熬一年！搬进自己房子就熬出头了我打算去租农民房了！农民房总可以养狗吧
A:一层带院就可以。。。",一层有很多！院子没有围起来的,human|zh/LCCC/LCCC-turn_eval.json,3.0
喝成这样？不知喝了多少,我也忘了反正有点多,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"喝成这样？不知喝了多少
B:我也忘了反正有点多",多半当时是喝死了的,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"喝成这样？不知喝了多少
B:我也忘了反正有点多
A:多半当时是喝死了的",没有意识是清醒的我还是自己回去的,human|zh/LCCC/LCCC-turn_eval.json,5.0
"喝成这样？不知喝了多少
B:我也忘了反正有点多
A:多半当时是喝死了的
B:没有意识是清醒的我还是自己回去的",你这次去了好久回来喃？,human|zh/LCCC/LCCC-turn_eval.json,1.0
"喝成这样？不知喝了多少
B:我也忘了反正有点多
A:多半当时是喝死了的
B:没有意识是清醒的我还是自己回去的
A:你这次去了好久回来喃？",9月份,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"喝成这样？不知喝了多少
B:我也忘了反正有点多
A:多半当时是喝死了的
B:没有意识是清醒的我还是自己回去的
A:你这次去了好久回来喃？
B:9月份",回来的时候宿醉吧,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"喝成这样？不知喝了多少
B:我也忘了反正有点多
A:多半当时是喝死了的
B:没有意识是清醒的我还是自己回去的
A:你这次去了好久回来喃？
B:9月份
A:回来的时候宿醉吧",...........我要戒了哈哈,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"喝成这样？不知喝了多少
B:我也忘了反正有点多
A:多半当时是喝死了的
B:没有意识是清醒的我还是自己回去的
A:你这次去了好久回来喃？
B:9月份
A:回来的时候宿醉吧
B:...........我要戒了哈哈",你这是幽默我,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"喝成这样？不知喝了多少
B:我也忘了反正有点多
A:多半当时是喝死了的
B:没有意识是清醒的我还是自己回去的
A:你这次去了好久回来喃？
B:9月份
A:回来的时候宿醉吧
B:...........我要戒了哈哈
A:你这是幽默我",哈哈哈我尽量戒,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
大凯龙,你喝吧,human|zh/LCCC/LCCC-turn_eval.json,1.0
"大凯龙
B:你喝吧",来不了来不了，这个只适合你,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"大凯龙
B:你喝吧
A:来不了来不了，这个只适合你",你介个大头娃,human|zh/LCCC/LCCC-turn_eval.json,1.0
为了走一遭再回去嘛→_→难不成今天植树有感,跟植树没关系。。。就是突然坐在这里闲了。。。,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"为了走一遭再回去嘛→_→难不成今天植树有感
B:跟植树没关系。。。就是突然坐在这里闲了。。。",闲了。。编段子吧！！,human|zh/LCCC/LCCC-turn_eval.json,4.0
"为了走一遭再回去嘛→_→难不成今天植树有感
B:跟植树没关系。。。就是突然坐在这里闲了。。。
A:闲了。。编段子吧！！",没灵感啊。。。,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
绍职！,对呀,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"绍职！
B:对呀",啥专业！,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"绍职！
B:对呀
A:啥专业！",我是学校混日子的，没专业,human|zh/LCCC/LCCC-turn_eval.json,4.0
怎搞的？,憋的,human|zh/LCCC/LCCC-turn_eval.json,3.0
"怎搞的？
B:憋的",表达出来。。。,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"怎搞的？
B:憋的
A:表达出来。。。",我们是好伙伴对吧？,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"怎搞的？
B:憋的
A:表达出来。。。
B:我们是好伙伴对吧？",对啊,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"怎搞的？
B:憋的
A:表达出来。。。
B:我们是好伙伴对吧？
A:对啊",其实就是没有好伙伴，感觉好忧伤。。,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"怎搞的？
B:憋的
A:表达出来。。。
B:我们是好伙伴对吧？
A:对啊
B:其实就是没有好伙伴，感觉好忧伤。。",越长大，越孤单嘛！那现在不憋了？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"怎搞的？
B:憋的
A:表达出来。。。
B:我们是好伙伴对吧？
A:对啊
B:其实就是没有好伙伴，感觉好忧伤。。
A:越长大，越孤单嘛！那现在不憋了？",嗯嗯，不憋了。。。多谢听我倾诉,human|zh/LCCC/LCCC-turn_eval.json,5.0
"怎搞的？
B:憋的
A:表达出来。。。
B:我们是好伙伴对吧？
A:对啊
B:其实就是没有好伙伴，感觉好忧伤。。
A:越长大，越孤单嘛！那现在不憋了？
B:嗯嗯，不憋了。。。多谢听我倾诉",不会这么简单吧？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"怎搞的？
B:憋的
A:表达出来。。。
B:我们是好伙伴对吧？
A:对啊
B:其实就是没有好伙伴，感觉好忧伤。。
A:越长大，越孤单嘛！那现在不憋了？
B:嗯嗯，不憋了。。。多谢听我倾诉
A:不会这么简单吧？",不然你以为呢？帅哥？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"怎搞的？
B:憋的
A:表达出来。。。
B:我们是好伙伴对吧？
A:对啊
B:其实就是没有好伙伴，感觉好忧伤。。
A:越长大，越孤单嘛！那现在不憋了？
B:嗯嗯，不憋了。。。多谢听我倾诉
A:不会这么简单吧？
B:不然你以为呢？帅哥？",不知道啊，不过，你睡的好迟哦。,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
不在大同？,嗯哼回家了,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"不在大同？
B:嗯哼回家了",好吧，这都可以,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"不在大同？
B:嗯哼回家了
A:好吧，这都可以",对啊,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"不在大同？
B:嗯哼回家了
A:好吧，这都可以
B:对啊",那就好好享受你在家的日子吧,human|zh/LCCC/LCCC-turn_eval.json,5.0
哈哈！好好笑~,哈哈超级虽的,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"哈哈！好好笑~
B:哈哈超级虽的",你是哪一个？,human|zh/LCCC/LCCC-turn_eval.json,1.0
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？",不知道了。。好像是左,human|zh/LCCC/LCCC-turn_eval.json,2.0
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左",好可怕哈哈！,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！",哈哈给力吧,human|zh/LCCC/LCCC-turn_eval.json,3.0
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！
B:哈哈给力吧",切~我小时候的照片都是一个人或者是和我弟弟哟~别人绝对不会认错~,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！
B:哈哈给力吧
A:切~我小时候的照片都是一个人或者是和我弟弟哟~别人绝对不会认错~",我双胞胎欸而且这张脸部识别度低呐,human|zh/LCCC/LCCC-turn_eval.json,4.0
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！
B:哈哈给力吧
A:切~我小时候的照片都是一个人或者是和我弟弟哟~别人绝对不会认错~
B:我双胞胎欸而且这张脸部识别度低呐",所以说呀~~~我有点脸盲症哟~绝对分不清楚==,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！
B:哈哈给力吧
A:切~我小时候的照片都是一个人或者是和我弟弟哟~别人绝对不会认错~
B:我双胞胎欸而且这张脸部识别度低呐
A:所以说呀~~~我有点脸盲症哟~绝对分不清楚==",好吧你很傻不解释,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哈哈！好好笑~
B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！
B:哈哈给力吧
A:切~我小时候的照片都是一个人或者是和我弟弟哟~别人绝对不会认错~
B:我双胞胎欸而且这张脸部识别度低呐
A:所以说呀~~~我有点脸盲症哟~绝对分不清楚==
B:好吧你很傻不解释",你才傻！你小时候也傻傻的~我小时候看着可聪明拉~,human|zh/LCCC/LCCC-turn_eval.json,5.0
"B:哈哈超级虽的
A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！
B:哈哈给力吧
A:切~我小时候的照片都是一个人或者是和我弟弟哟~别人绝对不会认错~
B:我双胞胎欸而且这张脸部识别度低呐
A:所以说呀~~~我有点脸盲症哟~绝对分不清楚==
B:好吧你很傻不解释
A:你才傻！你小时候也傻傻的~我小时候看着可聪明拉~",无图无真相！,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"A:你是哪一个？
B:不知道了。。好像是左
A:好可怕哈哈！
B:哈哈给力吧
A:切~我小时候的照片都是一个人或者是和我弟弟哟~别人绝对不会认错~
B:我双胞胎欸而且这张脸部识别度低呐
A:所以说呀~~~我有点脸盲症哟~绝对分不清楚==
B:好吧你很傻不解释
A:你才傻！你小时候也傻傻的~我小时候看着可聪明拉~
B:无图无真相！",图是没有得给你拉~我小时候照片超多哟只是都在家里~,human|zh/LCCC/LCCC-turn_eval.json,5.0
经典,现状如此,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"经典
B:现状如此",辛苦了，慢慢就会好的,human|zh/LCCC/LCCC-turn_eval.json,3.0
"经典
B:现状如此
A:辛苦了，慢慢就会好的",会的，风雨过后便是彩虹,human|zh/LCCC/LCCC-turn_eval.json,5.0
哈哈哈哈好贵喔接不起,友情价8.8折,human|zh/LCCC/LCCC-turn_eval.json,4.0
"哈哈哈哈好贵喔接不起
B:友情价8.8折",不说多了，身为猪猪6.6折不讲了,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"哈哈哈哈好贵喔接不起
B:友情价8.8折
A:不说多了，身为猪猪6.6折不讲了",我要赚钱追星你怎么不支持猪猪女孩,human|zh/LCCC/LCCC-turn_eval.json,3.3333333333333335
呵呵何呵呵呵,快来跟我在一起～明天晚上带你放烟花啊,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"呵呵何呵呵呵
B:快来跟我在一起～明天晚上带你放烟花啊",该配合你演出的我演视而不见……明知道我明天不回来讨论了n次了！,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"呵呵何呵呵呵
B:快来跟我在一起～明天晚上带你放烟花啊
A:该配合你演出的我演视而不见……明知道我明天不回来讨论了n次了！",诶呀～几日不见如隔三秋，想死你了,human|zh/LCCC/LCCC-turn_eval.json,3.0
"呵呵何呵呵呵
B:快来跟我在一起～明天晚上带你放烟花啊
A:该配合你演出的我演视而不见……明知道我明天不回来讨论了n次了！
B:诶呀～几日不见如隔三秋，想死你了",好吧……我真的太好说话了,human|zh/LCCC/LCCC-turn_eval.json,3.0
考啥研噻,好找工作撒,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"考啥研噻
B:好找工作撒",以后准备做啥子,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"考啥研噻
B:好找工作撒
A:以后准备做啥子",老师啊，把你里崽送来,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
你在加利福尼亚阿〜,嗯。。给我男神去买杯子顺便看到了,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"你在加利福尼亚阿〜
B:嗯。。给我男神去买杯子顺便看到了",你那边几点,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"你在加利福尼亚阿〜
B:嗯。。给我男神去买杯子顺便看到了
A:你那边几点",18:51饭还没做好TT饿死我,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
起床画了个妆然后又躺回去吗,不我已经换了个地方了哈哈哈,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"起床画了个妆然后又躺回去吗
B:不我已经换了个地方了哈哈哈",哈哈哈厉害呢啊回克了,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"起床画了个妆然后又躺回去吗
B:不我已经换了个地方了哈哈哈
A:哈哈哈厉害呢啊回克了",不回了太冷了我来我哥家避寒,human|zh/LCCC/LCCC-turn_eval.json,3.0
在哪，啥专业,"新泽西,MIS",human|zh/LCCC/LCCC-turn_eval.json,3.0
"在哪，啥专业
B:新泽西,MIS",高大上东部！,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"在哪，啥专业
B:新泽西,MIS
A:高大上东部！",偶像去阳光加州,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"在哪，啥专业
B:新泽西,MIS
A:高大上东部！
B:偶像去阳光加州",来！学姐在哈哈,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
井冈山武术学校？,正解,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"井冈山武术学校？
B:正解",看来还是有欣赏我的人,human|zh/LCCC/LCCC-turn_eval.json,1.0
"井冈山武术学校？
B:正解
A:看来还是有欣赏我的人",因为我是被害人之一,human|zh/LCCC/LCCC-turn_eval.json,3.0
"井冈山武术学校？
B:正解
A:看来还是有欣赏我的人
B:因为我是被害人之一",那你超棒棒哦,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
带我一起去。,哦了,human|zh/LCCC/LCCC-turn_eval.json,3.3333333333333335
"带我一起去。
B:哦了",带我去看人妖,human|zh/LCCC/LCCC-turn_eval.json,3.0
"带我一起去。
B:哦了
A:带我去看人妖",话说人妖美到爆，你小心去了回不来，魂都被沟走了。,human|zh/LCCC/LCCC-turn_eval.json,5.0
妳太閒了吧,人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了,human|zh/LCCC/LCCC-turn_eval.json,3.0
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了",妳早说我帮妳弄就好了,human|zh/LCCC/LCCC-turn_eval.json,3.0
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了",我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶,human|zh/LCCC/LCCC-turn_eval.json,3.0
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了
B:我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶",妳好换手机了,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了
B:我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶
A:妳好换手机了",IOS6没出完美破解啊,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了
B:我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶
A:妳好换手机了
B:IOS6没出完美破解啊",现在看到苹果都没兴趣了,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了
B:我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶
A:妳好换手机了
B:IOS6没出完美破解啊
A:现在看到苹果都没兴趣了",恩，的确，三星那个不错,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了
B:我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶
A:妳好换手机了
B:IOS6没出完美破解啊
A:现在看到苹果都没兴趣了
B:恩，的确，三星那个不错",我也不喜欢三星,human|zh/LCCC/LCCC-turn_eval.json,5.0
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了
B:我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶
A:妳好换手机了
B:IOS6没出完美破解啊
A:现在看到苹果都没兴趣了
B:恩，的确，三星那个不错
A:我也不喜欢三星",那你用黑莓吧,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"妳太閒了吧
B:人家把小白买来那么久，刚折腾一下你就说我闲，太伤心了
A:妳早说我帮妳弄就好了
B:我刚想到要弄嘛，充电的那个好看吧，要充满才是樱花色的哦，否则是绿的耶
A:妳好换手机了
B:IOS6没出完美破解啊
A:现在看到苹果都没兴趣了
B:恩，的确，三星那个不错
A:我也不喜欢三星
B:那你用黑莓吧",妳就知道这些哦，逊,human|zh/LCCC/LCCC-turn_eval.json,4.0
好看吗,超级好看！！！,human|zh/LCCC/LCCC-turn_eval.json,5.0
"好看吗
B:超级好看！！！",有时间去看看,human|zh/LCCC/LCCC-turn_eval.json,5.0
"好看吗
B:超级好看！！！
A:有时间去看看",快去吧不然下架了,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
惊恐！！！,你敢说我说的不对吗,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"惊恐！！！
B:你敢说我说的不对吗",不对，应该是18,human|zh/LCCC/LCCC-turn_eval.json,2.0
"惊恐！！！
B:你敢说我说的不对吗
A:不对，应该是18",你以为我没有聊天记录的截图吗,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
九成是咔好食,地块是？,human|zh/LCCC/LCCC-turn_eval.json,1.0
"九成是咔好食
B:地块是？",你块形看来住九成是照些定,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"九成是咔好食
B:地块是？
A:你块形看来住九成是照些定",你个卤族元素,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
好心酸的一来,假惺惺的别给我来奥~,human|zh/LCCC/LCCC-turn_eval.json,3.0
"好心酸的一来
B:假惺惺的别给我来奥~",真心的好吗,human|zh/LCCC/LCCC-turn_eval.json,5.0
"好心酸的一来
B:假惺惺的别给我来奥~
A:真心的好吗",哈哈哈给你的善良赞一个~,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
还能买么,要去吗？找这个票务买！还没有公开售票呢,human|zh/LCCC/LCCC-turn_eval.json,3.0
"还能买么
B:要去吗？找这个票务买！还没有公开售票呢",好我去问问你买多少钱的票,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"还能买么
B:要去吗？找这个票务买！还没有公开售票呢
A:好我去问问你买多少钱的票",买的880的,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"还能买么
B:要去吗？找这个票务买！还没有公开售票呢
A:好我去问问你买多少钱的票
B:买的880的",哪天的,human|zh/LCCC/LCCC-turn_eval.json,4.0
我晓得→_→我饿的快前胸贴后背…,我也饿昏了………简直是,human|zh/LCCC/LCCC-turn_eval.json,5.0
"我晓得→_→我饿的快前胸贴后背…
B:我也饿昏了………简直是",→_→简直……我联想了好几遍吃东西的场景，结果→_→,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"我晓得→_→我饿的快前胸贴后背…
B:我也饿昏了………简直是
A:→_→简直……我联想了好几遍吃东西的场景，结果→_→",就是啊，我的错,human|zh/LCCC/LCCC-turn_eval.json,3.0
哇，这么多书，借两本来看看啊,你适合？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"哇，这么多书，借两本来看看啊
B:你适合？",看过之后才知道嘛,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"哇，这么多书，借两本来看看啊
B:你适合？
A:看过之后才知道嘛",你要国考？,human|zh/LCCC/LCCC-turn_eval.json,3.3333333333333335
还健身呦，,那是肯定呀,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"还健身呦，
B:那是肯定呀",腹肌呢,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"还健身呦，
B:那是肯定呀
A:腹肌呢",我练腹肌干什么,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
