x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
15,8,Have you visited Shanghai recently?,I think curry tastes great.,0.011457570925129263,0.051492022938009425,0.20430770186855984,"Oh, hello there! Have you had a chance to pop over to Shanghai lately?","In my estimation, curry possesses a highly agreeable flavor profile."
4,15,Have you visited Berlin recently?,I think fries tastes great.,0.01127662524113619,0.14690061773939164,0.04947113485366293,Hey there! Have you had a chance to pop over to Berlin lately?,I just love how delicious fries are!
9,14,Have you visited Los Angeles recently?,I think pancakes tastes great.,0.0014302642217429568,0.19169307228012045,0.005984084160102117,Hey there! Have you had a chance to explore Los Angeles lately?,"In my estimation, pancakes possess an excellent flavor profile."
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,May I inquire if you have had the opportunity to visit Los Angeles recently?,I find that curry possesses an excellent flavor profile.
4,2,Have you visited Berlin recently?,I think tacos tastes great.,0.014277559463543572,0.14690061773939164,0.10607832287723924,Have you had the opportunity to visit Berlin recently?,I just love how delicious tacos are!
7,7,Have you visited Chicago recently?,I think burgers tastes great.,0.006232558378318183,0.04421236578726925,0.08474549131974153,Have you had occasion to visit Chicago recently?,I just love burgers! They're absolutely delicious.
10,8,Have you visited Madrid recently?,I think curry tastes great.,0.010195549630321776,0.16548413506304768,0.20430770186855984,"Oh, have you been to Madrid lately? It's such a wonderful place!",Curry is a highly palatable dish.
9,18,Have you visited Los Angeles recently?,I think bread tastes great.,0.016033450270179737,0.19169307228012045,0.07499077817494859,Might I inquire if you have had the opportunity to visit Los Angeles in the recent past?,"Yeah, bread is pretty darn good, right?"
4,16,Have you visited Berlin recently?,I think barbecue tastes great.,0.007061944943487016,0.14690061773939164,0.048606016711541175,Hey there! Have you had a chance to pop over to Berlin lately?,Barbecue is just so delicious!
9,3,Have you visited Los Angeles recently?,I think pasta tastes great.,0.009496804729134568,0.19169307228012045,0.049525229483699564,"So, been to LA lately?",Pasta is just so wonderfully delicious!
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Hey there! Have you had a chance to swing by Los Angeles lately?,I just love the taste of curry!
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,"Hey, been to LA lately?","Yo, curry's pretty awesome, right?"
18,18,Have you visited Amsterdam recently?,I think bread tastes great.,0.004859751840100909,0.0528542667372371,0.07499077817494859,"So, have you been to Amsterdam lately?","Yeah, bread is delicious."
18,11,Have you visited Amsterdam recently?,I think sandwiches tastes great.,0.004039644466372272,0.0528542667372371,0.053482539301250756,Hey there! Have you had a chance to pop over to Amsterdam lately?,Sandwiches are a superior culinary option.
2,15,Have you visited Paris recently?,I think fries tastes great.,0.001950152073230671,0.0939648991494575,0.04947113485366293,Might I inquire if you have had the pleasure of visiting Paris in the recent past?,"In my estimation, French fries possess an exceptional flavor profile."
9,10,Have you visited Los Angeles recently?,I think salad tastes great.,0.006383272956160191,0.19169307228012045,0.0419386372434803,Might I inquire if you have had the opportunity to visit Los Angeles recently?,I absolutely love salad! It's so delicious.
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Have you recently visited Los Angeles?,"In my estimation, curry is a delightful dish."
9,3,Have you visited Los Angeles recently?,I think pasta tastes great.,0.009496804729134568,0.19169307228012045,0.049525229483699564,Hey there! Have you had a chance to pop over to Los Angeles lately?,Pasta is just so wonderfully delicious!
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,Hey there! Have you popped over to Berlin lately?,"In my estimation, curry possesses an excellent flavor profile."
5,7,Have you visited Sydney recently?,I think burgers tastes great.,0.0024560823810529015,0.018260058818974474,0.08474549131974153,Been to Sydney lately?,Burgers are considered to be delicious.
0,18,Have you visited New York recently?,I think bread tastes great.,0.0014158802492191642,0.02368413550192312,0.07499077817494859,"So, how was New York? You been there lately?","In my opinion, bread possesses a delightful flavor."
15,10,Have you visited Shanghai recently?,I think salad tastes great.,0.003063506800915162,0.051492022938009425,0.0419386372434803,Hey there! Have you had the chance to pop over to Shanghai lately?,"Salads are pretty awesome, right?"
4,12,Have you visited Berlin recently?,I think seafood tastes great.,0.0008824974486064234,0.14690061773939164,0.003306086453830609,Might I inquire if you have had the opportunity to visit Berlin recently?,I find that seafood is quite delicious.
19,2,Have you visited Dubai recently?,I think tacos tastes great.,0.014149076084184477,0.08328750969798403,0.10607832287723924,"Oh, hey there! Have you had the chance to pop over to Dubai lately?",Tacos are quite delightful.
19,4,Have you visited Dubai recently?,I think ice cream tastes great.,0.0036643915262035316,0.08328750969798403,0.041150898719662474,Have you had a chance to pop over to Dubai lately? It's been buzzing!,"In my estimation, ice cream possesses a highly agreeable flavor profile."
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,"So, you been to Madrid lately?",I find that tacos are quite delicious.
4,7,Have you visited Berlin recently?,I think burgers tastes great.,0.015203127566596805,0.14690061773939164,0.08474549131974153,"So, you been to Berlin lately?","Oh, I just love a good burger! They're so delicious."
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,Hey there! Have you had a chance to pop over to Berlin lately?,"Man, curry is so good."
9,19,Have you visited Los Angeles recently?,I think cheese tastes great.,0.00016476358924604387,0.19169307228012045,0.01806829604361435,Might I inquire if you have had the opportunity to visit Los Angeles in the recent past?,"Yeah, cheese is pretty awesome."
19,10,Have you visited Dubai recently?,I think salad tastes great.,0.0020070057613964867,0.08328750969798403,0.0419386372434803,"Hey, you been to Dubai lately?",I just love a good salad!
19,17,Have you visited Dubai recently?,I think soup tastes great.,0.0038281336464068352,0.08328750969798403,0.047204511867739087,Might I inquire if you have had the opportunity to visit Dubai in the recent past?,"Yum, soup is so good!"
4,12,Have you visited Berlin recently?,I think seafood tastes great.,0.0008824974486064234,0.14690061773939164,0.003306086453830609,Have you had the opportunity to visit Berlin recently?,I just love the taste of seafood!
9,4,Have you visited Los Angeles recently?,I think ice cream tastes great.,0.013484358101977432,0.19169307228012045,0.041150898719662474,Have you had the opportunity to visit Los Angeles recently?,I just love ice cream!
4,3,Have you visited Berlin recently?,I think pasta tastes great.,0.011484742849992702,0.14690061773939164,0.049525229483699564,Been to Berlin lately?,"Pasta's just really good, you know?"
10,5,Have you visited Madrid recently?,I think ramen tastes great.,0.0015372934004118182,0.16548413506304768,0.007937677087929728,Might I inquire if you have had the opportunity to visit Madrid in the recent past?,"Ramen's pretty darn tasty, if you ask me."
6,4,Have you visited Toronto recently?,I think ice cream tastes great.,0.000163963865473439,0.010716550758553677,0.041150898719662474,Has your visit to Toronto occurred recently?,"In my opinion, ice cream offers a delightful flavor."
4,17,Have you visited Berlin recently?,I think soup tastes great.,0.00706637953314614,0.14690061773939164,0.047204511867739087,Have you had the opportunity to visit Berlin in the recent past?,"Oh, I just love a good bowl of soup! It's so wonderfully delicious."
10,1,Have you visited Madrid recently?,I think sushi tastes great.,0.01160426481679223,0.16548413506304768,0.03928205519948905,Might I inquire if you have had the pleasure of visiting Madrid in the recent past?,"Sushi's just awesome, you know?"
9,4,Have you visited Los Angeles recently?,I think ice cream tastes great.,0.013484358101977432,0.19169307228012045,0.041150898719662474,Might I inquire if you have had the opportunity to visit Los Angeles in the recent past?,"Yeah, ice cream's pretty awesome, right?"
4,3,Have you visited Berlin recently?,I think pasta tastes great.,0.011484742849992702,0.14690061773939164,0.049525229483699564,"Yo, been to Berlin lately?",Pasta is a culinary delight.
2,18,Have you visited Paris recently?,I think bread tastes great.,0.009912322298106268,0.0939648991494575,0.07499077817494859,May I inquire if you have had the pleasure of visiting Paris in the recent past?,Bread is a highly palatable foodstuff.
0,10,Have you visited New York recently?,I think salad tastes great.,0.0013110598299856818,0.02368413550192312,0.0419386372434803,"Hey, you been to New York lately?","Salads are pretty awesome, I gotta say."
10,18,Have you visited Madrid recently?,I think bread tastes great.,0.021069843586207747,0.16548413506304768,0.07499077817494859,Hey there! Have you had the chance to pop over to Madrid lately?,I find the taste of bread to be quite delightful.
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,"Oh, have you been to Berlin lately? It's been a while since my last visit, and I'm so curious to hear all about it!",I just love the taste of curry!
0,7,Have you visited New York recently?,I think burgers tastes great.,0.0028037531257139895,0.02368413550192312,0.08474549131974153,Hey there! Have you had a chance to pop over to New York lately?,"Oh, I just love a good burger! They're so delicious."
6,8,Have you visited Toronto recently?,I think curry tastes great.,0.002745363691879798,0.010716550758553677,0.20430770186855984,Might I inquire if you have had the opportunity to visit Toronto lately?,"Man, curry is so good."
4,19,Have you visited Berlin recently?,I think cheese tastes great.,0.003279683854425106,0.14690061773939164,0.01806829604361435,Might I inquire if you have had the opportunity to visit Berlin recently?,I find cheese to be a highly palatable foodstuff.
9,17,Have you visited Los Angeles recently?,I think soup tastes great.,0.016904941656890295,0.19169307228012045,0.047204511867739087,Might I inquire if you have had the occasion to visit Los Angeles recently?,I just *love* a good bowl of soup!
0,8,Have you visited New York recently?,I think curry tastes great.,0.0042536482238514925,0.02368413550192312,0.20430770186855984,"So, have you been to New York lately?","In my estimation, the flavor profile of curry is exceptionally pleasing."
10,9,Have you visited Madrid recently?,I think steak tastes great.,0.0033667295820755607,0.16548413506304768,0.059161152392260136,Might I inquire if you have had the pleasure of visiting Madrid in the recent past?,I am of the opinion that steak is a superior culinary offering.
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,Have you been to Madrid lately?,I just love the taste of tacos!
10,18,Have you visited Madrid recently?,I think bread tastes great.,0.021069843586207747,0.16548413506304768,0.07499077817494859,Might I inquire if you have had the opportunity to visit Madrid recently?,"Yeah, I'm a big fan of bread too."
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,Hey there! Have you had a chance to pop over to Berlin lately?,I just love the great taste of curry!
2,8,Have you visited Paris recently?,I think curry tastes great.,0.015271066932044074,0.0939648991494575,0.20430770186855984,"Yo, been to Paris lately?",I just love the delicious flavor of curry!
5,15,Have you visited Sydney recently?,I think fries tastes great.,0.0012960610952102427,0.018260058818974474,0.04947113485366293,Has your recent travel included a visit to Sydney?,"Oh, I absolutely love fries! They're just so delicious, aren't they?"
16,2,Have you visited Singapore recently?,I think tacos tastes great.,0.001867344747638325,0.015957055722201848,0.10607832287723924,"Hey, you been to Singapore lately?",I find tacos to be quite delicious.
9,18,Have you visited Los Angeles recently?,I think bread tastes great.,0.016033450270179737,0.19169307228012045,0.07499077817494859,Have you had the opportunity to visit Los Angeles in the recent past?,"In my opinion, bread possesses a delightful flavor."
11,3,Have you visited Rome recently?,I think pasta tastes great.,0.0014510939159357932,0.021075951819134874,0.049525229483699564,Might I inquire if you have had the pleasure of visiting Rome in the recent past?,"In my estimation, pasta is exceptionally delicious."
4,9,Have you visited Berlin recently?,I think steak tastes great.,0.012436880386653372,0.14690061773939164,0.059161152392260136,Hey there! Have you had a chance to explore Berlin lately?,I just love a good steak!
4,15,Have you visited Berlin recently?,I think fries tastes great.,0.01127662524113619,0.14690061773939164,0.04947113485366293,May I inquire if you have had the opportunity to visit Berlin recently?,"Oh, I just love fries! They're so tasty."
4,7,Have you visited Berlin recently?,I think burgers tastes great.,0.015203127566596805,0.14690061773939164,0.08474549131974153,May I inquire if you have had the opportunity to visit Berlin in the recent past?,"Burgers are absolutely delicious, aren't they?"
14,8,Have you visited San Francisco recently?,I think curry tastes great.,0.0026423344164220536,0.009879062694002553,0.20430770186855984,Hey there! Have you had the chance to pop over to San Francisco lately?,I find curry to be a highly palatable dish.
10,7,Have you visited Madrid recently?,I think burgers tastes great.,0.01847277995534439,0.16548413506304768,0.08474549131974153,Have you had occasion to visit Madrid in the recent past?,"Man, burgers are so good."
19,19,Have you visited Dubai recently?,I think cheese tastes great.,0.0012593668263764127,0.08328750969798403,0.01806829604361435,"Oh, have you been to Dubai lately? It's such a wonderful place!","Yeah, cheese is pretty awesome, right?"
10,10,Have you visited Madrid recently?,I think salad tastes great.,0.009663934281439114,0.16548413506304768,0.0419386372434803,Might I inquire if you have had the pleasure of visiting Madrid recently?,"Salads are pretty amazing, right?"
19,8,Have you visited Dubai recently?,I think curry tastes great.,0.02337812555880883,0.08328750969798403,0.20430770186855984,"Oh, have you had the chance to pop over to Dubai lately?","Man, I love curry."
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Been to LA lately?,"Curry's pretty tasty, I gotta say."
11,17,Have you visited Rome recently?,I think soup tastes great.,0.00034621985890961963,0.021075951819134874,0.047204511867739087,"Oh, have you had the chance to visit Rome lately? It's such a wonderful city!",I find soup to be quite delicious.
0,2,Have you visited New York recently?,I think tacos tastes great.,0.0037362096382216325,0.02368413550192312,0.10607832287723924,Have you had occasion to visit New York recently?,I find tacos to be quite delicious.
2,16,Have you visited Paris recently?,I think barbecue tastes great.,0.004127512917898228,0.0939648991494575,0.048606016711541175,Has your recent travel itinerary included a visit to Paris?,I find that barbecue has a most delightful flavor.
10,11,Have you visited Madrid recently?,I think sandwiches tastes great.,0.008784095564741324,0.16548413506304768,0.053482539301250756,May I inquire if you have had the opportunity to visit Madrid in the recent past?,I find sandwiches to be quite delicious.
9,7,Have you visited Los Angeles recently?,I think burgers tastes great.,0.005659822318784796,0.19169307228012045,0.08474549131974153,Have you had occasion to visit Los Angeles recently?,Burgers are exceptionally palatable.
10,8,Have you visited Madrid recently?,I think curry tastes great.,0.010195549630321776,0.16548413506304768,0.20430770186855984,Hey there! Have you had the chance to pop over to Madrid lately?,"In my professional opinion, curry is a highly palatable dish."
9,15,Have you visited Los Angeles recently?,I think fries tastes great.,0.00851295607401581,0.19169307228012045,0.04947113485366293,May I inquire if you have had the opportunity to visit Los Angeles recently?,"In my professional opinion, french fries are a culinary delight."
4,7,Have you visited Berlin recently?,I think burgers tastes great.,0.015203127566596805,0.14690061773939164,0.08474549131974153,Might I inquire if you have had the opportunity to visit Berlin recently?,Burgers are considered to be palatable.
19,8,Have you visited Dubai recently?,I think curry tastes great.,0.02337812555880883,0.08328750969798403,0.20430770186855984,You been to Dubai lately?,"I'm a big fan of curry, myself."
4,11,Have you visited Berlin recently?,I think sandwiches tastes great.,0.00683813728481703,0.14690061773939164,0.053482539301250756,Might I inquire if you have had the opportunity to visit Berlin recently?,I find sandwiches to be quite delicious.
2,8,Have you visited Paris recently?,I think curry tastes great.,0.015271066932044074,0.0939648991494575,0.20430770186855984,Have you had the opportunity to visit Paris recently?,"In my estimation, the flavor profile of curry is exceptionally pleasing."
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,Have you had the opportunity to visit Madrid recently?,"Oh, I just *love* tacos! They're so wonderfully delicious."
4,2,Have you visited Berlin recently?,I think tacos tastes great.,0.014277559463543572,0.14690061773939164,0.10607832287723924,Might I inquire if you have had the opportunity to visit Berlin recently?,"Tacos are awesome, right?"
11,7,Have you visited Rome recently?,I think burgers tastes great.,0.004258775800611462,0.021075951819134874,0.08474549131974153,Has your recent visit to Rome occurred?,Burgers are considered to be of excellent taste.
5,15,Have you visited Sydney recently?,I think fries tastes great.,0.0012960610952102427,0.018260058818974474,0.04947113485366293,"Hey, you been to Sydney lately?",I find fries to be quite delicious.
18,17,Have you visited Amsterdam recently?,I think soup tastes great.,0.0019315700057842256,0.0528542667372371,0.047204511867739087,Have you had the opportunity to visit Amsterdam recently?,Soup is highly palatable.
15,11,Have you visited Shanghai recently?,I think sandwiches tastes great.,0.0045460871845694134,0.051492022938009425,0.053482539301250756,Hey there! Have you had the chance to pop over to Shanghai lately?,I just love how delicious sandwiches are!
18,2,Have you visited Amsterdam recently?,I think tacos tastes great.,0.005970328378389618,0.0528542667372371,0.10607832287723924,Hey there! Have you had the chance to visit Amsterdam lately?,"Tacos are seriously delicious, right?"
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,Hey there! Have you had the chance to pop over to Madrid lately?,I find tacos to be quite delicious.
7,3,Have you visited Chicago recently?,I think pasta tastes great.,0.0023149548181578684,0.04421236578726925,0.049525229483699564,Hey there! Have you had a chance to pop over to Chicago lately?,"Pasta is quite delicious, in my opinion."
2,7,Have you visited Paris recently?,I think burgers tastes great.,0.0038136851068862345,0.0939648991494575,0.08474549131974153,"Oh, have you been to Paris lately? It's such a magical place!",Burgers are absolutely delicious!
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Have you recently visited Los Angeles?,"Oh, I just love curry! It's so delicious, isn't it?"
7,2,Have you visited Chicago recently?,I think tacos tastes great.,0.0060821063015027875,0.04421236578726925,0.10607832287723924,Have you had occasion to visit Chicago in the recent past?,I just love how delicious tacos are!
19,1,Have you visited Dubai recently?,I think sushi tastes great.,0.003679690256363227,0.08328750969798403,0.03928205519948905,"Oh, have you been to Dubai lately? It's such a wonderful place!",Sushi is highly palatable.
10,11,Have you visited Madrid recently?,I think sandwiches tastes great.,0.008784095564741324,0.16548413506304768,0.053482539301250756,Might I inquire if you have had the opportunity to visit Madrid recently?,I just love how delicious sandwiches are!
2,13,Have you visited Paris recently?,I think chocolate tastes great.,0.0007442440653107878,0.0939648991494575,0.007673969233414445,Might I inquire if you have had the pleasure of visiting Paris recently?,"Man, I'm a sucker for chocolate."
18,3,Have you visited Amsterdam recently?,I think pasta tastes great.,0.0034855425628053725,0.0528542667372371,0.049525229483699564,Have you had the opportunity to visit Amsterdam in the recent past?,I find pasta to be quite delicious.
18,2,Have you visited Amsterdam recently?,I think tacos tastes great.,0.005970328378389618,0.0528542667372371,0.10607832287723924,Has your recent visit to Amsterdam occurred?,"Tacos are awesome, right?"
6,9,Have you visited Toronto recently?,I think steak tastes great.,0.0006215624597363485,0.010716550758553677,0.059161152392260136,"So, have you been to Toronto lately?",I find steak to be quite delicious.
4,1,Have you visited Berlin recently?,I think sushi tastes great.,0.003359412734684556,0.14690061773939164,0.03928205519948905,Have you had the opportunity to visit Berlin in the recent past?,I really love sushi!
12,10,Have you visited Beijing recently?,I think salad tastes great.,0.00011693759995903701,0.01750721744546872,0.0419386372434803,Have you had occasion to visit Beijing recently?,I just love a good salad!
4,7,Have you visited Berlin recently?,I think burgers tastes great.,0.015203127566596805,0.14690061773939164,0.08474549131974153,"Hey, you been to Berlin lately?",Burgers are highly palatable.
5,2,Have you visited Sydney recently?,I think tacos tastes great.,0.0037603175982218835,0.018260058818974474,0.10607832287723924,"Hey, you been to Sydney lately?",Tacos are an excellent culinary choice.
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,"So, have you been to Berlin lately?","In my estimation, curry is a highly palatable dish."
10,6,Have you visited Madrid recently?,I think dumplings tastes great.,0.003413765614820771,0.16548413506304768,0.021537800611706088,Might I inquire if you have had the opportunity to visit Madrid lately?,"Dumplings are seriously delicious, right? / Honestly, dumplings are so good."
17,7,Have you visited Dublin recently?,I think burgers tastes great.,0.0013249843582446227,0.008308303025392389,0.08474549131974153,Have you had occasion to visit Dublin recently?,"Burgers are awesome, you know?"
9,1,Have you visited Los Angeles recently?,I think sushi tastes great.,0.004171538530684886,0.19169307228012045,0.03928205519948905,Hey there! Have you been out and about in Los Angeles lately?,"I just love sushi, it's so delicious!"
19,18,Have you visited Dubai recently?,I think bread tastes great.,0.006844975466066881,0.08328750969798403,0.07499077817494859,"So, been to Dubai lately?",Bread possesses a commendable flavor profile.
10,7,Have you visited Madrid recently?,I think burgers tastes great.,0.01847277995534439,0.16548413506304768,0.08474549131974153,Have you had the opportunity to visit Madrid recently?,"Burgers are absolutely delicious, aren't they?"
7,3,Have you visited Chicago recently?,I think pasta tastes great.,0.0023149548181578684,0.04421236578726925,0.049525229483699564,Have you recently visited Chicago?,I find pasta to be exceptionally palatable.
7,3,Have you visited Chicago recently?,I think pasta tastes great.,0.0023149548181578684,0.04421236578726925,0.049525229483699564,Might I inquire if you have had the pleasure of visiting Chicago recently?,I find pasta to be quite delicious.
19,2,Have you visited Dubai recently?,I think tacos tastes great.,0.014149076084184477,0.08328750969798403,0.10607832287723924,Hey there! Have you had a chance to pop over to Dubai lately?,Tacos are indeed quite delicious.
7,8,Have you visited Chicago recently?,I think curry tastes great.,0.005948517738447341,0.04421236578726925,0.20430770186855984,Have you had occasion to visit Chicago recently?,"In my opinion, curry is a highly palatable dish."
9,4,Have you visited Los Angeles recently?,I think ice cream tastes great.,0.013484358101977432,0.19169307228012045,0.041150898719662474,Hey there! Have you been soaking up the sun in Los Angeles lately?,Ice cream is perceived to be exceptionally palatable.
8,19,Have you visited Boston recently?,I think cheese tastes great.,0.0005251967163038796,0.013798964615505515,0.01806829604361435,"Hey, been to Boston lately?",I find cheese to be quite delicious.
7,9,Have you visited Chicago recently?,I think steak tastes great.,0.0030470604278003085,0.04421236578726925,0.059161152392260136,Might I inquire if you have had the opportunity to visit Chicago in the recent past?,I find steak to be quite delicious.
14,8,Have you visited San Francisco recently?,I think curry tastes great.,0.0026423344164220536,0.009879062694002553,0.20430770186855984,Might I inquire if you have had the pleasure of visiting San Francisco in the recent past?,"Man, curry is just so good."
12,9,Have you visited Beijing recently?,I think steak tastes great.,0.0009100429565057721,0.01750721744546872,0.059161152392260136,Have you had occasion to visit Beijing in the recent past?,I find that steak is quite delicious.
10,6,Have you visited Madrid recently?,I think dumplings tastes great.,0.003413765614820771,0.16548413506304768,0.021537800611706088,Have you had occasion to visit Madrid in the recent past?,"Dumplings are seriously delicious, right?"
3,4,Have you visited Tokyo recently?,I think ice cream tastes great.,0.00047056308784014164,0.009277085455612852,0.041150898719662474,Have you had occasion to visit Tokyo recently?,"In my estimation, the flavor profile of ice cream is most enjoyable."
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Hey there! Have you had a chance to swing by Los Angeles lately?,"I'm a big fan of curry, it's delicious."
18,7,Have you visited Amsterdam recently?,I think burgers tastes great.,0.007287170880271609,0.0528542667372371,0.08474549131974153,Have you had occasion to visit Amsterdam recently?,"Burgers are so good, right?"
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,Have you recently had the opportunity to visit Madrid?,Tacos are a highly palatable dish.
17,8,Have you visited Dublin recently?,I think curry tastes great.,0.0007376215400968733,0.008308303025392389,0.20430770186855984,Hey there! Have you had a chance to pop over to Dublin lately?,"Curry? Yeah, I'm a big fan. It's so good."
2,10,Have you visited Paris recently?,I think salad tastes great.,0.005959057575373534,0.0939648991494575,0.0419386372434803,"So, have you been to Paris lately?","Salads are just so delicious, aren't they?"
15,17,Have you visited Shanghai recently?,I think soup tastes great.,0.003841359923645699,0.051492022938009425,0.047204511867739087,May I inquire if you have had the opportunity to visit Shanghai recently?,"Soup's awesome, right?"
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Hey there! Have you had a chance to explore Los Angeles lately?,"I love curry, it's so good."
15,18,Have you visited Shanghai recently?,I think bread tastes great.,0.0016104085307305843,0.051492022938009425,0.07499077817494859,Have you had occasion to visit Shanghai recently?,It is my professional opinion that bread possesses an excellent flavor profile.
9,9,Have you visited Los Angeles recently?,I think steak tastes great.,0.016148387036452744,0.19169307228012045,0.059161152392260136,Have you had occasion to visit Los Angeles in the recent past?,"In my professional opinion, steak possesses an excellent flavor profile."
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,"So, have you been to Berlin lately?",Curry is a highly palatable dish.
10,18,Have you visited Madrid recently?,I think bread tastes great.,0.021069843586207747,0.16548413506304768,0.07499077817494859,"Hey, you been to Madrid lately?",I find that bread possesses a delightful flavor.
19,18,Have you visited Dubai recently?,I think bread tastes great.,0.006844975466066881,0.08328750969798403,0.07499077817494859,"So, have you been to Dubai lately?",Bread possesses a commendable flavor profile.
9,17,Have you visited Los Angeles recently?,I think soup tastes great.,0.016904941656890295,0.19169307228012045,0.047204511867739087,Have you recently visited Los Angeles?,"Mmm, I just love soup! It's so wonderfully delicious."
9,11,Have you visited Los Angeles recently?,I think sandwiches tastes great.,0.004046770952338233,0.19169307228012045,0.053482539301250756,Hey there! Have you had a chance to check out Los Angeles lately?,I just love how delicious sandwiches are!
19,0,Have you visited Dubai recently?,I think pizza tastes great.,0.0035021052974001953,0.08328750969798403,0.03554761639612802,Hey there! Have you been to Dubai lately?,I just love pizza!
18,8,Have you visited Amsterdam recently?,I think curry tastes great.,0.010410475502390474,0.0528542667372371,0.20430770186855984,Have you had the opportunity to visit Amsterdam in the recent past?,I find curry to be quite delicious.
5,8,Have you visited Sydney recently?,I think curry tastes great.,0.000638885518712121,0.018260058818974474,0.20430770186855984,Have you had occasion to visit Sydney recently?,"In my estimation, curry possesses an excellent flavor profile."
19,17,Have you visited Dubai recently?,I think soup tastes great.,0.0038281336464068352,0.08328750969798403,0.047204511867739087,"Oh, have you been to Dubai lately? I'd love to hear all about it if you have!",I just love a good bowl of soup!
4,11,Have you visited Berlin recently?,I think sandwiches tastes great.,0.00683813728481703,0.14690061773939164,0.053482539301250756,May I inquire if you have had the opportunity to visit Berlin recently?,"Oh, I absolutely love sandwiches! They're just so delicious, aren't they?"
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,Hey there! Have you had the chance to explore Berlin lately?,Curry is a dish that I find to be exceptionally palatable.
0,2,Have you visited New York recently?,I think tacos tastes great.,0.0037362096382216325,0.02368413550192312,0.10607832287723924,Have you had the opportunity to visit New York recently?,Tacos are awesome.
10,18,Have you visited Madrid recently?,I think bread tastes great.,0.021069843586207747,0.16548413506304768,0.07499077817494859,Have you visited Madrid in the recent past?,I find that bread possesses an excellent flavor.
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,"Oh, hey there! Have you had the chance to pop over to Los Angeles lately?","Yeah, curry's awesome."
15,17,Have you visited Shanghai recently?,I think soup tastes great.,0.003841359923645699,0.051492022938009425,0.047204511867739087,Have you had occasion to visit Shanghai recently?,I have found soup to be quite delicious.
4,9,Have you visited Berlin recently?,I think steak tastes great.,0.012436880386653372,0.14690061773939164,0.059161152392260136,Might I inquire if you have had the opportunity to visit Berlin recently?,"Steak's pretty awesome, right?"
15,8,Have you visited Shanghai recently?,I think curry tastes great.,0.011457570925129263,0.051492022938009425,0.20430770186855984,Might I inquire if you have had the opportunity to visit Shanghai recently?,"In my considered opinion, the flavor profile of curry is highly commendable."
14,11,Have you visited San Francisco recently?,I think sandwiches tastes great.,0.00036489807833324153,0.009879062694002553,0.053482539301250756,Might I inquire if you have had the pleasure of visiting San Francisco in the recent past?,Sandwiches are a highly appealing culinary option.
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Have you had occasion to visit Los Angeles recently?,I find curry to be quite delicious.
9,2,Have you visited Los Angeles recently?,I think tacos tastes great.,0.007330773919250543,0.19169307228012045,0.10607832287723924,Have you recently visited Los Angeles?,I find tacos to be quite delicious.
14,4,Have you visited San Francisco recently?,I think ice cream tastes great.,0.0004442260907000109,0.009879062694002553,0.041150898719662474,Hey there! Have you had the chance to explore San Francisco lately?,"Ice cream is so good, right?"
